created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Sep 25 13:44:51 +0000 2023;1706303755191222277;"@adriansyahyasin @KeretaCepatID njir mobil di tol berasa pelan gitu";0;0;0;0;in;220296545;1706276583940714720;arweinydd;https://twitter.com/arweinydd/status/1706303755191222277
Mon Sep 25 13:24:38 +0000 2023;1706298666049286440;"@KeretaCepatID Aku min kemaren dapet tanaman.";0;0;0;0;in;97745478;1706298423224205588;Renji_Blues;https://twitter.com/Renji_Blues/status/1706298666049286440
Mon Sep 25 13:24:30 +0000 2023;1706298635678581063;"@KeretaCepatID Gak dapet min, uda full booked 😌";0;0;0;1;in;87621985;1706298423224205588;xoloveievie;https://twitter.com/xoloveievie/status/1706298635678581063
Mon Sep 25 13:23:40 +0000 2023;1706298423224205588;"Ngonser Bareng KA Cepat!  Halo, Sobat #KACepat! Boleh dong absen di bawah yang maen ke both KCIC di Pestapora dan dapetin hadiah menarik.   Eeitts apa kalian juga dapet tiket GRATIS naik KA Cepat?   #KeretaApiCepatPunyaIndonesia https://t.co/3ga9JJZsfI";0;13;4;30;in;128836116;1706298423224205588;KeretaCepatID;https://twitter.com/KeretaCepatID/status/1706298423224205588
Mon Sep 25 12:59:50 +0000 2023;1706292424899985738;"@adriansyahyasin @KeretaCepatID Wah enak banget Bang. Bisa dua kali, beda hari, naik WOOSH  👍🏻🚅👍🏻";0;0;0;0;in;876641101884432384;1706276583940714720;MalangTramway;https://twitter.com/MalangTramway/status/1706292424899985738
Mon Sep 25 12:54:25 +0000 2023;1706291065068863987;"@adriansyahyasin @KeretaCepatID Wih, seru juga nih experiencenya. Buat sekali waktu kayaknya oke juga.";0;0;0;0;in;953714494470897664;1706276583940714720;Twt_dr_je;https://twitter.com/Twt_dr_je/status/1706291065068863987
Mon Sep 25 12:52:41 +0000 2023;1706290625031922042;"@KeretaCepatID Rumah deket banget ke stasiun Tegalluar...tapi nggak dapet tiket ujicoba gratis";0;0;0;0;in;1650643735670321152;1706180147672707371;HW2018931;https://twitter.com/HW2018931/status/1706290625031922042
Mon Sep 25 12:31:34 +0000 2023;1706285314267083167;"@bosstonbabayaba @KeretaCepatID Kagak pake helm pak?";0;1;0;0;in;358459560;1706285046620151868;anggifatmah;https://twitter.com/anggifatmah/status/1706285314267083167
Mon Sep 25 12:27:04 +0000 2023;1706284178965500172;"@IndonesiaBaikId @KeretaCepatID @kemenhub151 Bukannya kata 'handal' ga ada di KBBI ya? Kenapa pejabat yang memberi nama tidak meminta publik aja dgn sayembara. Kenapa harus ada pejabat yg sok2an pingin memonjol?";0;0;0;0;in;1225056535;1706196956459245633;Pernahganteng3x;https://twitter.com/Pernahganteng3x/status/1706284178965500172
Mon Sep 25 11:58:54 +0000 2023;1706277091640307850;"@adriansyahyasin @KeretaCepatID Pengen coba tp ga ada tujuan wkw";0;0;0;0;in;1474967334007840770;1706276583940714720;CeritaGenz;https://twitter.com/CeritaGenz/status/1706277091640307850
Mon Sep 25 11:56:59 +0000 2023;1706276609370857803;"@ErsatArema021 @pengarang_sajak Jelas dong paham. Bahwa komposisi saham masing2 pihak jangan sampai terdilusi, dgn adanya tambahan construction cost jelas perlu ada setoran modal tambahan.  Karena BUMN, pasti dong penyertaan modalnya berasal dr APBN.  Untuk memperkuat Equity pemegang saham (BUMN) dlm KCIC.";0;1;0;1;in;1350282462367105025;1706241449443090696;vdandre3;https://twitter.com/vdandre3/status/1706276609370857803
