created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 13 15:59:19 +0000 2023;1712860577301954801;"@tokkihanie @KeretaCepatID Kak isi masa berlaku kartu Identitas kalau dri KTP kan seumur hidup jdi isinya harus apa ya? https://t.co/ur1tevi24o";0;0;0;0;in;1155786779191992320;1711732039895101744;jungwoonw;https://twitter.com/jungwoonw/status/1712860577301954801
Fri Oct 13 15:55:21 +0000 2023;1712859577505718359;"@KeretaCepatID Min ini kan di KTP seumur hidup masa berlaku nya tpi disini isinya apa dong https://t.co/JpVacGwfkR";0;0;0;0;in;1155786779191992320;1711732039895101744;jungwoonw;https://twitter.com/jungwoonw/status/1712859577505718359
Fri Oct 13 15:17:54 +0000 2023;1712850154355855592;"@tempodotco 2025 ditagih hutang KCIC bilang saja bukan jaman saya..";0;0;0;0;in;977721554019627008;1712811749479739617;AenulMgmp;https://twitter.com/AenulMgmp/status/1712850154355855592
Fri Oct 13 15:00:57 +0000 2023;1712845888731943001;"ingfo spot kcic yg masih bisa dilewatin ges 😊😊😊";0;5;0;2;in;1089559880208285697;1712845888731943001;afnanboma10;https://twitter.com/afnanboma10/status/1712845888731943001
Fri Oct 13 14:54:05 +0000 2023;1712844160745771485;"Concourse ramai, ternyata stan makanan udah pada buka. Sistemnya bayar di kasir terpusat.  Penghubung KCIC ke LRTnya ga terlalu panjang, mirip MRT-CSW lah. Ada travelator juga tapi tadi sih belum nyala. Agak panas, AC belum nyala juga kayaknya https://t.co/ApDBHoQUZ7";0;1;0;3;in;244442241;1712843943405371837;raihanaulia_rar;https://twitter.com/raihanaulia_rar/status/1712844160745771485
Fri Oct 13 14:53:18 +0000 2023;1712843964100088231;"Di Stasiun Padalarang langsung naik eskalator ke hall KCIC. Di sini dicek barang bawaan aja.  Yang beli pake aplikasi langsung scan QR di gate untuk masuk, yang mau nuker tiket ada vending machine setelah naik dari peron feeder. https://t.co/I1wEmZXzHd";0;1;0;1;in;244442241;1712843943405371837;raihanaulia_rar;https://twitter.com/raihanaulia_rar/status/1712843964100088231
Fri Oct 13 14:51:35 +0000 2023;1712843530337710182;"Kereta Cepat Diperpanjang Ke Surabaya, KCIC Tunggu Arahan Pemerintah https://t.co/170gOamtes";0;0;0;3;in;118646322;1712843530337710182;Bisniscom;https://twitter.com/Bisniscom/status/1712843530337710182
Fri Oct 13 14:43:49 +0000 2023;1712841575779402178;"@shalpnly @KeretaCepatID Wahh, iyahh kak";0;0;0;0;in;1603564017888677888;1711986923294871740;cahlanangwuragi;https://twitter.com/cahlanangwuragi/status/1712841575779402178
Fri Oct 13 14:36:04 +0000 2023;1712839625772048582;"@bhumisatria @susipudjiastuti Yg dibagi kapasitas 0.8lt 🤣   Biar 1 hari masak 3x artinya bayar listri naik, pendapatan negara naik buat bayar hutang dan KCIC plus nombok surplus energi listrik.  Yakin tuh Maspion produksi sendiri ga import rebranding?";0;0;0;0;in;1581114443466821633;1712797642076672219;IdApaajah;https://twitter.com/IdApaajah/status/1712839625772048582
Fri Oct 13 14:12:52 +0000 2023;1712833788450095583;"@KeretaCepatID kapan ada gratisan tiket pp lagiiii pen nyobain huhu";0;0;0;0;in;57556332;1712833788450095583;liacliq;https://twitter.com/liacliq/status/1712833788450095583
Fri Oct 13 14:11:23 +0000 2023;1712833415744204987;"@cahlanangwuragi @KeretaCepatID Bisa kok";0;1;0;1;in;2941306440;1711986923294871740;shalpnly;https://twitter.com/shalpnly/status/1712833415744204987
Fri Oct 13 14:01:29 +0000 2023;1712830923517948316;"@Lklk_1699 @luphicecube @KeretaCepatID Bisa kak Di mesin nya emg diketik NIK sama nama lengkap kita Bukan code pemesanan kayak punya KAI";0;0;0;0;in;2941306440;1712447635318288657;shalpnly;https://twitter.com/shalpnly/status/1712830923517948316
Fri Oct 13 14:00:56 +0000 2023;1712830784673849522;"Lestarikan Lingkungan Sekitar KCIC, Bid Humas Polda Jabar Gelar Penanaman Pohon Jelang HUT Humas Polri ke-72 https://t.co/Z0Iv3COA2p";0;0;1;9;in;218742561;1712830784673849522;humaspoldajbr;https://twitter.com/humaspoldajbr/status/1712830784673849522
Fri Oct 13 13:35:36 +0000 2023;1712824406953615533;"@NKRIndonesia79 @kumparan Betul....!!!  Kalau begitu besok setelah ganti rezim Brati hutang KCIC ikut menejemen rezim lama jadi yang pengganti gak usah memikirkan itu ya...?? Biar dipikir Mentri sama preciden yang lama 😁😁";0;0;0;1;in;2678216216;1712817762580693038;stiawan1979;https://twitter.com/stiawan1979/status/1712824406953615533
Fri Oct 13 13:29:26 +0000 2023;1712822856164294886;"Benarkah Tarif Tiket Kereta Cepat Whoosh Rp 600 Ribu, Begini Respon KCIC https://t.co/YQ9BcogvRT";0;0;0;0;in;305657272;1712822856164294886;ilhamiasnawi;https://twitter.com/ilhamiasnawi/status/1712822856164294886
Fri Oct 13 13:27:58 +0000 2023;1712822488265277512;"@luphicecube @KeretaCepatID Terus gimana dong ya mbaa besok, duhh kalau masih eror. Apa bisa checkin/cetak tiket pake nik doang. Saya lupa screenshot barcode tiket diaplikasinya😔";0;1;0;0;in;1635968714758852611;1712447635318288657;Lklk_1699;https://twitter.com/Lklk_1699/status/1712822488265277512
Fri Oct 13 13:13:17 +0000 2023;1712818793502920896;"@KeretaCepatID Min, Katanya yang tujuan Padalarang - Halim itu bisa langsung masuk dari Padalarang? Jadi ga perlu ke Bandung dulu untuk naik KA Feeder menuju Padalarang? True Min?  Oiya Dapet info dari security KCIC Padalarang Min, pada ramah , baik banget 🙏🏻😁 i like";0;1;0;0;in;1603564017888677888;1711986923294871740;cahlanangwuragi;https://twitter.com/cahlanangwuragi/status/1712818793502920896
Fri Oct 13 13:05:53 +0000 2023;1712816929327681834;"@KeretaCepatID Malam admin, saya mau tanya. Apakah aplikasi whoosh sedang eror? Saya mau cek lagi jam keberangkatan saya besok, tapi ketika buka kotak lunas tempat tiket, kosong bacaannya. Muncul bacaan jaringan habis. Mohon dibalas min, tq";0;1;0;0;in;1635968714758852611;1712447635318288657;Lklk_1699;https://twitter.com/Lklk_1699/status/1712816929327681834
Fri Oct 13 13:04:27 +0000 2023;1712816569561313779;"asik, nanti Meneg BUMN pemerintahan baru bisa ngomong ini ya kalau gak mau bayar Utang KCIC. haha";2;4;34;115;in;98275340;1712816569561313779;AnggaPutraF;https://twitter.com/AnggaPutraF/status/1712816569561313779
Fri Oct 13 12:44:43 +0000 2023;1712811603257971127;"@KeretaCepatID error ya appnya? Saya buka network 502 mulu, data tiket ga nongol. Tq";0;0;0;0;in;417430014;1712811603257971127;IkkoHaidar;https://twitter.com/IkkoHaidar/status/1712811603257971127
Fri Oct 13 12:42:34 +0000 2023;1712811060816965950;"@KeretaCepatID Makasih min Whoosh, udah 2x dikasih kesempatan naik, pertama bawa orgtua, kedua bawa keluarga dan bocil. Bener2 pengalaman berharga buat kami min, makasih. Smooth bgt laju Whoosh https://t.co/YKsZnj0Un4";0;0;0;0;in;1206674964;1712447635318288657;yanieabdul;https://twitter.com/yanieabdul/status/1712811060816965950
Fri Oct 13 12:36:20 +0000 2023;1712809492583440642;"Mimin @KeretaCepatID ,  Aku mau bawa sepeda lipat di whoosh. Setelah dilipet, dan ukur: Panjang 90cm, Lebar 40cm, tinggi 65cm.  masih boleh masuk kabin kah ? makasii 🙏🏼 https://t.co/BiVKITDJYu";0;0;0;0;in;105432036;1712809492583440642;rikigusma;https://twitter.com/rikigusma/status/1712809492583440642
Fri Oct 13 12:28:26 +0000 2023;1712807506089800170;"@gan_deden @KeretaCepatID Waduh, muka 3 https://t.co/A6p9rhVzvb";0;0;1;1;in;1637763573861732352;1703404532829712718;ARYASATYA717;https://twitter.com/ARYASATYA717/status/1712807506089800170
Fri Oct 13 12:02:18 +0000 2023;1712800927537828132;"@AwiwowoTwit @AndreKristiawan @Rayhan_Pres_ICA @elgambrito @gara_nam .. konsorsium KCIC akan ada di tangan RRC secara penuh.";0;0;0;0;in;2801772327;1712369712200638801;jonathanferiza;https://twitter.com/jonathanferiza/status/1712800927537828132
Fri Oct 13 11:37:29 +0000 2023;1712794682412220470;"Klo merugikan kenapa tidak ditutup saja sekalian KCIC?";0;0;0;0;in;72325384;1712794682412220470;sirulhaq;https://twitter.com/sirulhaq/status/1712794682412220470
Fri Oct 13 11:26:14 +0000 2023;1712791851588358233;"Jajal Kereta Cepat Jakarta-Bandung Whoosh, Belum Sempat Tidur Sudah Sampai Aja.   @KeretaCepatID  https://t.co/jY6yfr7CPM";0;0;3;8;in;121640063;1712791851588358233;RadioElshinta;https://twitter.com/RadioElshinta/status/1712791851588358233
Fri Oct 13 11:12:08 +0000 2023;1712788303748235675;"halo min @KAI121 @KeretaCepatID kalo bawa sepeda di ka feeder padalarang-bandung apakah boleh? terimakasih";0;0;0;0;in;1016822529208406017;1712788303748235675;riziputa;https://twitter.com/riziputa/status/1712788303748235675
Fri Oct 13 11:09:11 +0000 2023;1712787563923333492;"@KeretaCepatID @KAI121 min tadi ada layangan jatuh di area yg d lingkarin merah d foto, d area stasiun Padalarang. Takutnya jatuh d area rel kereta nya, mungkin bisa membahayakan. Ga sempat foto layanan nya td. Sekitar jam 17.55 an. https://t.co/32rQIFg1QX";0;0;0;0;in;83493218;1712787563923333492;wildangani;https://twitter.com/wildangani/status/1712787563923333492
Fri Oct 13 10:58:33 +0000 2023;1712784885772071277;"@bocchidepok oalaah, iya sih buat penduduk timur emang lebih accessible pake kcic daripada transit jakpus dulu hdh";0;0;0;0;in;1271276549212303360;1712585560253235477;kamiesato;https://twitter.com/kamiesato/status/1712784885772071277
Fri Oct 13 10:58:10 +0000 2023;1712784790762803260;"Emang boleh ya secepat ini, ngeri...! #whoosh @KeretaCepatID https://t.co/ATPPEzcN1t";0;1;0;1;in;2729901900;1712784790762803260;mulyadiherry1;https://twitter.com/mulyadiherry1/status/1712784790762803260
Fri Oct 13 10:55:21 +0000 2023;1712784079564009656;"yang jelas mrt jepang jadi gapake akrobat aturan ya dibanding kcic 🤭";0;0;0;1;in;1649825097048555520;1712784079564009656;cassiocpeia;https://twitter.com/cassiocpeia/status/1712784079564009656
Fri Oct 13 10:41:38 +0000 2023;1712780628687815004;"Lestarikan Lingkungan Sekitar KCIC, Bid Humas Polda Jabar Gelar Penanaman Pohon Jelang HUT Humas Polri ke-72 → https://t.co/6Gbpm1dujk https://t.co/AbSLDx3rmP";0;0;0;0;in;1697919873719128064;1712780628687815004;Kabarseputar01;https://twitter.com/Kabarseputar01/status/1712780628687815004
Fri Oct 13 10:37:18 +0000 2023;1712779537522843945;"@DarsAlexandra1 Kemungkinan sih kabur Krna takut d mintai pertanggungjawaban KCIC bisnis PCR dan Vaksin dan banyak lgi dosa² nya Pura² sakit dan berobat, itu alasan yg bsa menggugurkan proses  Ap lg kabur nya ke singapore";0;0;0;5;in;1607573507344588800;1712777596772188233;UwohMe;https://twitter.com/UwohMe/status/1712779537522843945
Fri Oct 13 10:04:16 +0000 2023;1712771225649549518;"info jadwal KA feeder st. bandung ke padalarang dong min,,, kalo whoosh dapet jam 10.37 naik feedernya jam brp? @KeretaCepatID";0;0;0;0;in;1204116389587374080;1712771225649549518;sseunna;https://twitter.com/sseunna/status/1712771225649549518
Fri Oct 13 09:58:45 +0000 2023;1712769835107786989;"Jelang HUT Humas Polri Ke 72 , Bid Humas Polda Jabar Bagikan Ratusan Paket Sembako Kepada Warga Di sekitar Stasiun Tegaluar KCIC → https://t.co/PrRBoeXbGF, @pol https://t.co/zzIGs7YGFp";0;0;0;0;in;1697919873719128064;1712769835107786989;Kabarseputar01;https://twitter.com/Kabarseputar01/status/1712769835107786989
Fri Oct 13 09:40:08 +0000 2023;1712765153253744756;"Naik Kereta Berkecepatan Tinggi Pertama Di Asia Tenggara Checkkkk #kcic #keretacepat #keretacepatjakartabandung #keretacepatjktbdg #whoosh #crrc #railfan https://t.co/cU6nmaWMmL";0;0;0;0;in;453628360;1712765153253744756;Alvinnugraha83;https://twitter.com/Alvinnugraha83/status/1712765153253744756
Fri Oct 13 09:39:29 +0000 2023;1712764989797441607;"@ramdisaagasi @adriansyahyasin @KeretaCepatID Semoga tiket HSR dimurahin dibawah IDR 200k dan ditambah jadwalnya. Buat Gopar dimodif jadi Bogor-Garut biar wargi Bogor gak usah capek2 pergi ke Halim.";0;0;1;1;in;1571435050054602753;1712763004675383524;MFAWTKFDNS;https://twitter.com/MFAWTKFDNS/status/1712764989797441607
Fri Oct 13 09:37:49 +0000 2023;1712764566894170344;"Penumpang Puji Kereta Cepat Whoosh Canggih Tapi Masih Alami Kendala 'Jadul', Kok Bisa?  https://t.co/cihwWk640g  #NewsUpdate #whoosh #keretacepat #kcic #beritaterkini";0;0;0;0;in;1572534565553729538;1712764566894170344;sahabatdotkom;https://twitter.com/sahabatdotkom/status/1712764566894170344
Fri Oct 13 09:35:03 +0000 2023;1712763870643957927;"@adriansyahyasin @KeretaCepatID semoga gopar tetep ada dan bahkan jalurnya dilurusin di beberapa segmen agar dapet gambir-bandung 2 jam, biar warga makin banyak pilihan mau cepet sampe bayar mahal atau nyantai dikit tapi lebih murah. biar pilihan nya ga nyetir lewat tol muluuu";0;1;2;1;in;2979688641;1712763004675383524;ramdisaagasi;https://twitter.com/ramdisaagasi/status/1712763870643957927
Fri Oct 13 09:31:36 +0000 2023;1712763004675383524;"KA Antar Kota Jakarta - Bandung yang lama dan yang baru 🚄🚄🚞🚞  @KeretaCepatID https://t.co/RBbMK1x1W8";1;3;8;90;in;169445636;1712763004675383524;adriansyahyasin;https://twitter.com/adriansyahyasin/status/1712763004675383524
Fri Oct 13 09:21:07 +0000 2023;1712760367724835174;"@jokowi ingatkan adek ipar. Kecuali kalo memang kamu mau perpanjang kekuasaan.  Sekalian tanya, kcic dapat fee berapa? Kalau ngutang dapat fee berapa? Jangan ngomong dak dapat fee ya... Dak percaya!!??";0;0;0;1;in;1570756718275203075;1712760367724835174;MukhitsP;https://twitter.com/MukhitsP/status/1712760367724835174
Fri Oct 13 09:20:00 +0000 2023;1712760083967365279;"KCIC akan mengupayakan adanya wifi pada kereta cepat Whoosh https://t.co/ieWgmDoWTh";0;0;0;0;in;132078023;1712760083967365279;officialinews_;https://twitter.com/officialinews_/status/1712760083967365279
Fri Oct 13 09:15:49 +0000 2023;1712759034405949799;"@shaputrailham @KeretaCepatID Itu 1 akun 4 tiket mas?";0;1;0;0;in;1603564017888677888;1712447635318288657;cahlanangwuragi;https://twitter.com/cahlanangwuragi/status/1712759034405949799
Fri Oct 13 08:57:49 +0000 2023;1712754501957079117;"@KeretaCepatID Ga kebagian tiket gratisnya min,,,";0;0;0;0;in;1531463403352784896;1712447635318288657;DedenTaufik1206;https://twitter.com/DedenTaufik1206/status/1712754501957079117
Fri Oct 13 08:50:04 +0000 2023;1712752553593860489;"Kereta Cepat Bakal Dibangun Sampai Surabaya, KCIC Siap Dukung Pemerintah https://t.co/g5MoXlcQyx";0;0;0;3;in;41730943;1712752553593860489;VIVAcoid;https://twitter.com/VIVAcoid/status/1712752553593860489
Fri Oct 13 08:50:00 +0000 2023;1712752534522077262;"Geger berdar info harga tiket Whoosh Rp300 ribu-Rp500 ribu, ini tanggapan KCIC https://t.co/jeVa9MPf2P";0;0;0;1;in;231355136;1712752534522077262;SINDOnews;https://twitter.com/SINDOnews/status/1712752534522077262
Fri Oct 13 08:48:02 +0000 2023;1712752040127156392;"Viral Harga Tiket Kereta Cepat Whoosh Rp 300.000-Rp 600.000, Bos KCIC: Belum Dirilis https://t.co/0Lq9Q3Ai51";0;1;24;29;in;887743587579944960;1712752040127156392;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1712752040127156392
Fri Oct 13 08:40:01 +0000 2023;1712750023107366972;"@01___heeseung @Rondamalamm @KeretaCepatID Ngga ada pengecekan kok dan gate exit di Padalarang juga tetep ngebuka walau tujuannya TL, tapi kalo ragu better nanya ke petugas ya";0;0;0;0;in;536986417;1710912571631632585;zaynmalikfahad;https://twitter.com/zaynmalikfahad/status/1712750023107366972
Fri Oct 13 08:37:24 +0000 2023;1712749363305549961;"@zaynmalikfahad @Rondamalamm @KeretaCepatID emang gapapa ka turun di padalarang padahal terus naik KA Feeder padahal harusnya turun di TL?";0;1;0;0;in;1101022470474096640;1710912571631632585;01___heeseung;https://twitter.com/01___heeseung/status/1712749363305549961
Fri Oct 13 08:36:05 +0000 2023;1712749034119864817;"@dinianggrapuspi @crxiuu @KeretaCepatID ok ka terima kasih";0;0;0;0;in;1101022470474096640;1711986923294871740;01___heeseung;https://twitter.com/01___heeseung/status/1712749034119864817
Fri Oct 13 08:32:29 +0000 2023;1712748129060278510;"@abulmuzaffar10 &gt Miskin &gt Stres &gt Ga dibantuin negara &gt Dibebanin KCIC  akhirnya begini";0;5;13;48;in;1448080308;1712747363008446650;strike_bravo_b;https://twitter.com/strike_bravo_b/status/1712748129060278510
Fri Oct 13 08:30:45 +0000 2023;1712747689727905853;"@Rayhan_Pres_ICA @elgambrito @gara_nam Apanya yang hoax, itu KCIC katanya gak bakal pakai APBN sekarang pakai APBN.  Matamu yang hoax.";0;0;0;1;in;2801772327;1712369712200638801;jonathanferiza;https://twitter.com/jonathanferiza/status/1712747689727905853
Fri Oct 13 08:24:03 +0000 2023;1712746005379367318;"Sinegritas TNI POLRI Monitoring Jalur KCJB /KCIC serta  sudah berkordinasi dgn RT07 RW 06 dan Rw01Rt05 Jln Ciparay Tengah kel.Cibaduyut kidul serta tokoh masarakat di sampaikan kepada warga masyarakat nya arahan dan Himbawan  ttg bahaya nya aliran listrik,dengan Tegangan 27,500V https://t.co/CtiTBbyDht";0;0;0;0;in;1552273143213215746;1712746005379367318;HumasPolsek03;https://twitter.com/HumasPolsek03/status/1712746005379367318
Fri Oct 13 08:21:33 +0000 2023;1712745375017160780;"Harga tiket Kereta Cepat Jakarta-Bandung atau Whoosh beredar di media sosial dan mengundang reaksi dari para netizen. Apa kata KCIC? https://t.co/wrej5rIhq7";0;0;0;1;in;135795460;1712745375017160780;detikfinance;https://twitter.com/detikfinance/status/1712745375017160780
Fri Oct 13 08:19:55 +0000 2023;1712744962876653995;"TKDN KCIC 🤣";0;0;0;0;in;1054721107423506432;1712744962876653995;ErikkuRii;https://twitter.com/ErikkuRii/status/1712744962876653995
Fri Oct 13 08:18:37 +0000 2023;1712744638329876858;"@01___heeseung @Rondamalamm @KeretaCepatID Bisa. Nanti sampai di Padalarang langsung diarahkan.";0;1;0;0;in;536986417;1710912571631632585;zaynmalikfahad;https://twitter.com/zaynmalikfahad/status/1712744638329876858
Fri Oct 13 08:16:00 +0000 2023;1712743977894682625;"Harga tiket Kereta Cepat Jakarta-Bandung atau Whoosh beredar di media sosial dan mengundang reaksi dari para netizen. Apa kata KCIC? https://t.co/SLibypFQ7O";1;2;0;2;in;69183155;1712743977894682625;detikcom;https://twitter.com/detikcom/status/1712743977894682625
Fri Oct 13 08:13:38 +0000 2023;1712743382706213320;"@RiaTumimomor @KeretaCepatID Di stasiun PDL, pindah dari peron KCIC ke feeder sudah step-free, lift sudah berfungsi";0;0;0;0;in;732654308;1712684943472812182;nuhundanke;https://twitter.com/nuhundanke/status/1712743382706213320
Fri Oct 13 08:13:07 +0000 2023;1712743254024929690;"KCIC akan mengumumkan secara resmi tarif normal Kereta Cepat Whoosh. https://t.co/f6pcvhmUZo";2;0;1;0;in;23343960;1712743254024929690;kompascom;https://twitter.com/kompascom/status/1712743254024929690
Fri Oct 13 08:07:36 +0000 2023;1712741863554216029;"Manager Corporate Communication KCIC, Emir Monti mengatakan pihaknya sudah berencana untuk menyediakan Wi-Fi gratis di kereta cepat. https://t.co/zJaDIQYHWK";0;0;0;0;in;135795460;1712741863554216029;detikfinance;https://twitter.com/detikfinance/status/1712741863554216029
Fri Oct 13 07:58:44 +0000 2023;1712739632398610610;"@01___heeseung @crxiuu @KeretaCepatID Bisa kak, aku juga awalnya nanya pramugari waktu dihalim dan ternyata bener bisa, ke kereta lokal deket kok kak jaraknya";0;3;0;0;in;610006635;1711986923294871740;dinianggrapuspi;https://twitter.com/dinianggrapuspi/status/1712739632398610610
Fri Oct 13 07:57:40 +0000 2023;1712739364462326138;"@debbymhrn @KeretaCepatID Samasama kak";0;0;0;0;in;610006635;1711986923294871740;dinianggrapuspi;https://twitter.com/dinianggrapuspi/status/1712739364462326138
Fri Oct 13 07:46:02 +0000 2023;1712736437207183370;"HUT Humas Polri Ke-72, Kapolsek Cileunyi Kompol Suharto, S.H.,dampingi Kabidhumas Polda Jabar Kombes Pol. Ibrahim Tompo, S.I.K., https://t.co/SdbfGDktS8 menggelar Penanaman Bibit Pohon di Area Stasiun KCIC Tegalluar #polrilestarikannegeri . . . #polrestabandung #polsekcileunyi https://t.co/vAOraVqr86";0;0;0;0;in;1320706490861117442;1712736437207183370;Sek_Cly;https://twitter.com/Sek_Cly/status/1712736437207183370
Fri Oct 13 07:27:59 +0000 2023;1712731895296123042;"@KeretaCepatID Kalo dibawah min?";0;0;0;0;in;1363820893;1712447635318288657;SvaerdF;https://twitter.com/SvaerdF/status/1712731895296123042
Fri Oct 13 07:10:33 +0000 2023;1712727509215940766;"@KeretaCepatID Min klo balita, itu pake tiket dewasa atau cukup pake nama ortunya aja ua?";0;1;0;0;in;1363820893;1712447635318288657;SvaerdF;https://twitter.com/SvaerdF/status/1712727509215940766
